"Farmer.","Country","Regions","RegionsDetail","ClimateZones","S1.1a","S1.1b","S1.1c","S1.1d","S1.1e","S1.1f","S1.1g","S1.2a","S1.2b1","S1.2b2","S1.2b3","S1.2c","S1.3a","S1.3b","S1.3c","S1.3d","S1.3e","S1.3f","S1.4","S1.5","S1.6","S1.7","S1.8a","S1.8b","S1.8c","S1.8d","S1.8e","S1.8f","S1.8g","S1.8h","S1.8i","S1.8j","S1.9a","S1.9b","S1.9c","S1.9d","S1.9e","S1.9f","S1.9g","S1.9h","S1.9i","S1.9j","S2.1a1","S2.1a2","S2.1a3","S2.1a4","S2.1aalt","S2.1aalt1","S2.1b1","S2.1b2","S2.1b3","S2.1b4","S2.1balt","S2.1balt1","S2.1c1","S2.1c2","S2.1c3","S2.1c4","S2.1calt","S2.1calt1","S2.1d1","S2.1d2","S2.1d3","S2.1d4","S2.1dalt","S2.1dalt1","S2.2a","S2.2b09","S2.2b10","S2.2b11","S2.2b12","S2.2b13","S2.2b14","S2.2b15","S2.2b16","S2.2b17","S2.2b18","S2.2b19","S2.2c","S2.3a","S2.3b09","S2.3b10","S2.3b11","S2.3b12","S2.3b13","S2.3b14","S2.3b15","S2.3b16","S2.3b17","S2.3b18","S2.3b19","S2.3c","S2.4a","S2.4b09","S2.4b10","S2.4b11","S2.4b12","S2.4b13","S2.4b14","S2.4b15","S2.4b16","S2.4b17","S2.4b18","S2.4b19","S2.4c","S2.5a","S2.5b09","S2.5b10","S2.5b11","S2.5b12","S2.5b13","S2.5b14","S2.5b15","S2.5b16","S2.5b17","S2.5b18","S2.5b19","S2.5c","S2.6a","S2.6b09","S2.6b10","S2.6b11","S2.6b12","S2.6b13","S2.6b14","S2.6b15","S2.6b16","S2.6b17","S2.6b18","S2.6b19","S2.6c","S2.7","S2.8","S3.1a","S3.1b","S3.1c","S3.2a","S3.2b","S3.2c","S3.2d","S3.2e","S3.2f","S3.2g","S3.2h","S3.2i","S3.2j","S3.2k","S3.2l","S3.2m","S3.2n","S3.2o","S3.3","S3.4","S3.5","S4.1a","S4.1b","S4.1c","S4.2a","S4.2b","S4.2c","S4.2d","S4.2e","S4.3a","S4.3b","S4.3c","S4.4","S4.5a","S4.5b","S4.6","S4.6not","S4.7","S4.8","S4.9","S4.10","S5.1a","S5.1b","S5.2a","S5.2b","S5.2c","S5.2d","S5.3","S5.4","S5.5a","S5.5b","S5.5c","S5.5d","S5.5e","S5.5f","S5.5g","S5.5h","S5.5i","S5.5j","S5.5k","S5.5l","S5.5m","S5.5n","S5.5first","S5.6a","S5.6b","S5.6c","S5.6d","S5.6e","S5.6f","S5.6g","S5.6h","S5.6i","S5.6j","S5.6k","S5.6l","S5.6m","S5.6n","S5.6o","S5.6p","S5.6first","S5.7","S5.8","S5.9","S5.10","S5.11","S5.12","S5.13a","S5.13b","S5.13c","S5.13da","S5.13db","S5.13dc","S5.13dd","S5.14aa","S5.14ab","S5.14ac","S5.14ad","S5.14b","S5.14c","S5.15a","S5.15b","S5.15c","S5.15d","S5.16a","S5.16b","S5.17a","S5.17b","S5.17c","S5.17d","S6a.1","S6a.1.5","S6a.1.5related","S6a.2a","S6a.2b","S6a.2c","S6a.2d","S6a.2e","S6a.2f","S6a.2g","S6a.2h","S6a.2i","S6a.2j","S6a.2k","S6a.2l","S6a.2m","S6a.2n","S6a.3","S6a.4","S6a.4related","S6b.1","S6b.1.5","S6b.1.5related","S6b.2a","S6b.2b","S6b.2c","S6b.2d","S6b.2e","S6b.2f","S6b.2g","S6b.2h","S6b.2i","S6b.2j","S6b.2k","S6b.2l","S6b.2m","S6b.2n","S6b.3","S6b.4","S6b.4related","S6Index","S6.1","S6.1.5","S6.1.5related","S6.2a","S6.2b","S6.2c","S6.2d","S6.2e","S6.2f","S6.2g","S6.2h","S6.2i","S6.2j","S6.2k","S6.2l","S6.2m","S6.2n","S6.3","S6.4","S6.4related","S7.1","S7.1alternative","S7.2a","S7.2b","S7.2c","S7.2d","S7.2e","S7.2f","S7.2g","S7.2h","S7.2i","S7.2j","S7.2k","S8.1a","S8.1b","S8.1c","S8.1d","S8.1dspecify","S8.2a1","S8.2a2","S8.2a3","S8.2b","S8.2balternative","S8.2c","S8.2d","S8.3a","S8.3b","S8.3c","S8.3d","S8.4a","S8.4b","S8.5a","S8.5b","S8.5c","S8.6a","S8.6b","S8.6c1","S8.6c2","S8.6c3","S8.6c4","S8.6c5","S8.6c6","S8.6c7","S8.6c8","S8.6d","S8.6e","S8.6e1","S8.7a","S8.7b","S8.7c","S8.8","S8.9","S8.10a","S8.10b","S8.11","S8.12a","S8.12b1","S8.12b2","S8.12c","S8.13","S8.14","S1.2b1.cat","Country.num","Farmer.ID"
272,"Tunisia","Central",1,"hotter",3,3,3,3,4,3,3,"3_IMC","3_IMC","3_IMC",NA,3,2,1,1,1,1,1,3,2,3,4,1,3,5,1,1,1,1,4,1,1,1,1,1,1,1,3,1,3,1,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,1,1,0,0,1,0,1,1,0,0,0,0,1,NA,0,6,3,1,6,3,3,3,3,5,2,3,"4_WA","2_D",NA,2,2,2,NA,1,NA,3,5,5,3,3,3,3,2,3,1,"YES","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,3,3,2,"YES",3,1,3,3,3,3,3,3,3,2,2,3,4,2,3,3,3,3,3,3,3,3,3,3,4,2,"1_LR","1_HP",1,1,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,2,"3_FFR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",2,"1_LR","1_HP",1,1,0,1,1,1,1,1,0,0,1,NA,0,0,2,"3_FFR",NA,"6_AN","6_AREP",4,1,1,3,1,1,1,4,1,1,5,"Sakba Regu",43,"M",3,NA,4,1,NA,"1_OTH","OTH",4,"NO",3,3,"YES",5,2,2,4,20,20,18,1,"H5",NA,NA,NA,NA,NA,NA,NA,5,"FR",NA,0,0,0,1,2,1,"D","DW","NO",NA,NA,NA,3,3,"3",2,"272_T"
273,"Tunisia","Central",1,"hotter",2,2,3,3,3,3,2,"3_IMC","4_PE","3_IMC","3_IMC",4,2,2,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","YES",0,0,0,0,0,0,0,0,0,1,0,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,0,0,0,0,1,0,1,1,0,0,0,0,1,NA,0,6,3,2,3,3,3,4,5,5,3,3,"2_D","4_WA","3_IMP",2,3,3,NA,1,NA,3,5,4,2,2,3,2,2,2,1,"YES","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,1,2,5,"NO",2,6,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,1,"1_LR","1_HP",1,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,2,"2_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",1,"1_LR","1_HP",1,0,1,1,1,0,1,1,0,1,0,NA,0,0,2,"2_A",NA,"6_AN","6_AREP",5,6,3,2,7,6,7,4,3,2,5,"Hanya     ",62,"M",5,NA,10,1,NA,"1_OTH","OTH",10,"NO",10,10,"NO",NA,0,0,0,5,60,24,2,"Carioca","Ufo3",NA,NA,NA,NA,NA,NA,10,"FR",NA,0,100,0,2,2,1,"D","DW","NO",NA,NA,NA,4,1,"4",2,"273_T"
274,"Tunisia","Central",1,"hotter",5,5,1,5,1,1,5,"4_PE","3_IMC",NA,NA,3,2,2,2,1,1,1,1,5,1,5,1,3,4,1,5,3,1,5,5,1,2,1,4,1,5,4,1,1,5,1,"FALSE","FALSE","TRUE","FALSE","decreased","decreased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","TRUE","FALSE","FALSE","not changed","not changed","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,NA,0,2,5,3,6,6,6,5,5,3,1,1,"1_H",NA,NA,4,1,1,NA,1,"3_ROI",1,1,1,5,5,1,1,5,1,1,"NO","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,"I don’t know",5,2,5,5,5,5,1,1,5,1,1,2,1,5,5,5,5,1,5,5,5,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"1_LR",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4_NOT",NA,"b",2,"1_LR",NA,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,"4_NOT",NA,"6_AN","6_AREP",4,6,1,3,1,3,1,4,1,4,6,"Regueb    ",32,"M",6,"ENG",200,4,NA,"1_FAM","FAMALL",4,"NO",5,3,"NO",NA,1,1,3,30,30,7,6,"Flatpeach","Blanvio","UFO3","Carioca",NA,NA,NA,NA,30,"FR",NA,0,50,50,1,2,1,"D","DW","NO",NA,NA,NA,5,1,"3",2,"274_T"
275,"Tunisia","Central",1,"hotter",1,5,5,5,5,5,5,"3_IMC","3_M","4_INFR",NA,4,1,2,1,1,1,1,3,5,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,1,1,3,1,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","TRUE","FALSE","FALSE","FALSE","increased","increased","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,6,5,1,6,6,6,6,6,5,1,1,"1_T","1_W",NA,1,3,3,NA,1,"3_M",1,5,1,5,5,1,5,1,1,1,"NO","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,"I don’t know",5,6,3,5,4,5,5,1,4,1,5,4,5,5,5,5,5,5,5,5,1,1,1,5,5,2,"1_BI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"3_IMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",2,"1_BI",NA,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,"3_IMC",NA,"3_ORCHNEG","3_ORCHNEG",1,3,1,6,1,1,6,6,6,1,6,"Sakba     ",32,"M",3,NA,10,1,NA,"1_OTH","OTH",4,"NO",8,8,"NO",NA,0,1,5,50,30,18,4,"UFO3","UFO4",NA,NA,NA,NA,NA,NA,20,"FR",NA,0,100,0,1,2,1,"D","DW","NO",NA,NA,NA,5,4,"3",2,"275_T"
276,"Tunisia","Central",1,"hotter",4,4,4,4,1,4,4,"1_CL","4_NOP",NA,NA,4,2,2,2,1,1,1,2,4,4,4,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","TRUE","FALSE","FALSE","not changed","not changed","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,4,1,0,0,0,0,1,1,1,1,0,1,0,0,NA,0,3,2,2,4,5,5,1,5,3,1,2,"2_A",NA,NA,2,2,2,"40-60%",0,"N/A",4,4,5,4,4,1,1,1,4,1,"YES","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,5,4,2,"YES",4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,1,"1_BI",NA,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,3,"4_TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",1,"1_BI",NA,1,0,0,0,0,1,0,1,1,0,1,NA,0,0,3,"4_TE",NA,"5_SELFN","5_SNEGEXP",3,1,1,6,1,1,1,1,1,1,6,"Regueb    ",35,"M",4,NA,10,1,NA,"N/A","N/A",10,"Does not apply",8,8,"NO",NA,2,1,10,10,20,10,2,"UFO4",NA,NA,NA,NA,NA,NA,NA,15,"FR",NA,0,100,0,1,2,1,"D","W","NO",NA,NA,NA,4,3,"4",2,"276_T"
277,"Tunisia","North",2,"cooler",5,5,5,1,1,1,1,"3_IMC","3_IMC",NA,NA,1,2,1,1,1,1,1,4,5,4,5,1,1,1,2,5,1,1,5,1,1,2,1,5,5,5,5,5,5,5,5,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","TRUE","FALSE","FALSE","not changed","not changed","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",0,0,0,0,0,0,0,0,1,0,0,3,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,5,5,0,1,0,0,0,0,1,0,0,0,0,1,0,NA,0,3,5,1,5,5,5,4,5,5,4,3,"2_DR",NA,NA,5,1,2,"60-80%",0,"4_IS",5,5,4,5,5,5,5,1,5,4,"YES","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,5,5,3,"YES",4,2,3,5,1,5,1,1,1,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,3,1,"1_BI",NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,3,"2_A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",1,"1_BI",NA,1,1,1,1,1,1,1,1,1,0,1,NA,0,0,3,"2_A",NA,"3_ORCHNEG","3_ORCHNEG",6,6,6,6,6,6,6,6,6,7,1,"Sidi massa",27,"M",5,NA,50,3,NA,"N/A","N/A",7,"Does not apply",12,7,"NO",NA,5,2,0,2,90,5.5,1,"Royal",NA,NA,NA,NA,NA,NA,NA,30,"FR",NA,0,100,0,1,2,1,"D","DW","NO",NA,NA,NA,1,2,"3",2,"277_T"
278,"Tunisia","North",2,"cooler",5,5,5,5,4,5,5,"4_WA","2_D",NA,NA,5,2,1,2,1,1,2,3,4,3,3,1,1,3,3,1,1,1,3,5,1,1,1,5,3,1,1,1,5,3,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","TRUE","FALSE","FALSE","FALSE","increased","increased","YES",0,0,0,0,0,0,0,0,0,1,0,3,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,5,5,0,1,0,0,0,0,1,1,0,0,0,0,0,NA,0,5,3,2,3,5,5,5,4,4,2,2,"1_T","1_W",NA,5,1,2,"40-60%",0,NA,4,5,5,5,5,4,4,5,5,1,"YES","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,5,3,4,"I don’t know",2,1,3,5,1,3,3,3,3,5,3,3,3,4,5,3,5,1,5,5,5,1,3,5,1,1,"1_BI",NA,1,1,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,3,"3_FFR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",1,"1_BI",NA,1,1,1,1,1,1,0,1,0,0,1,NA,0,0,3,"3_FFR",NA,"3_ORCHNEG","3_ORCHNEG",6,6,6,6,6,4,1,3,1,3,6,"Sidi massa",61,"M",2,NA,100,6,NA,"N/A","N/A",7,"Does not apply",20,7,"YES",20,2,0,0,0,7,1,1,"Carnival",NA,NA,NA,NA,NA,NA,NA,100,"NO",NA,0,100,0,2,2,1,"D","DW","NO",NA,NA,NA,4,1,"2",2,"278_T"
279,"Tunisia","North",2,"cooler",4,4,4,4,2,4,3,"4_WA","2_D","3_IMC",NA,2,2,1,1,1,1,1,4,5,2,5,1,1,3,3,3,1,1,1,3,1,1,1,1,1,4,1,1,1,3,1,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","FALSE","TRUE","became unpredictable","became unpredictable","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,0,0,0,0,0,0,1,1,1,0,0,1,1,NA,0,4,4,2,5,5,5,5,4,3,3,3,"2_DR",NA,NA,4,2,1,"40-60%",0,NA,4,4,5,4,4,3,5,1,2,2,"NO","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,"I don’t know",4,3,4,2,4,1,2,1,1,5,5,5,5,5,1,4,4,3,3,4,4,3,1,5,5,1,"1_BH","1_BI",1,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,"3_FFR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a",1,"1_BH","1_BI",1,1,0,0,0,0,1,1,1,1,1,NA,0,0,0,"3_FFR",NA,"6_AN","6_AREP",6,4,2,7,7,2,1,5,4,4,3,"Sidi massa",44,"M",3,NA,100,4,NA,"1_FAM","FAMALL",4,"Does not apply",4,4,"YES",22,0,4,0,0,15,2,1,"UFO4","Prety",NA,NA,NA,NA,NA,NA,70,"FR",NA,0,0,0,1,2,1,"D","DW","NO",NA,NA,NA,2,1,"2",2,"279_T"
280,"Tunisia","North",2,"cooler",5,4,2,2,2,2,2,"3_IMC","3_IMC","3_IMC",NA,3,2,1,1,1,1,1,3,5,3,5,1,2,4,4,5,3,1,1,1,1,3,3,3,3,5,1,1,2,2,2,"FALSE","FALSE","TRUE","FALSE","decreased","decreased","FALSE","TRUE","FALSE","FALSE","not changed","not changed","FALSE","FALSE","FALSE","TRUE","became unpredictable","became unpredictable","FALSE","TRUE","FALSE","FALSE","not changed","not changed","NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,1,1,0,1,1,1,1,1,0,0,0,1,0,NA,0,5,4,1,3,3,3,3,3,2,3,3,"2_DR","1_LP",NA,1,4,1,"40-60%",0,"2_A",3,2,2,4,4,4,1,1,1,2,"NO","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,"FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,"YES",5,3,4,4,1,1,1,2,1,3,3,3,3,4,5,4,4,1,3,4,4,2,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1_LR",NA,1,1,1,1,1,1,1,1,NA,1,1,NA,NA,NA,1,"2_A",NA,"b",1,"1_LR",NA,1,1,1,1,1,1,1,1,0,1,1,NA,0,0,1,"2_A",NA,"6_AN","6_AREP",6,6,1,6,6,6,1,6,2,4,7,"Seliana   ",53,"M",3,NA,15,1,NA,"1_OTH","OTH",15,"NO",15,15,"NO",NA,17,0,4,12,90,10,4,"Nectarine","Royal","Flatpeach",NA,NA,NA,NA,NA,10,"FR",NA,0,0,0,1,2,1,"D","DW","YES","T",15,"YES",3,1,"3",2,"280_T"
281,"Tunisia","North",2,"cooler",4,4,4,4,2,4,3,"3_IMC","3_M",NA,NA,2,2,1,1,1,1,1,4,5,2,5,1,2,3,3,1,2,1,3,1,1,3,3,3,3,3,3,2,3,3,3,"TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","TRUE","FALSE","decreased","decreased","TRUE","FALSE","FALSE","FALSE","increased","increased","FALSE","FALSE","FALSE","TRUE","became unpredictable","became unpredictable","YES",0,0,0,0,0,0,0,1,0,0,0,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES",0,0,0,0,0,0,0,1,0,0,0,2,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,2,1,0,0,0,0,0,1,1,1,0,0,1,0,NA,0,5,3,1,2,2,2,2,2,3,3,3,"1_W",NA,NA,5,4,1,"40-60%",0,NA,2,2,2,4,4,5,5,5,5,1,"YES","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,NA,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,4,2,4,"YES",1,5,4,4,4,4,4,1,3,4,4,4,4,3,5,3,3,5,4,3,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"5_GOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b",3,"5_GOD",NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,"6_AP","6_AP",1,1,1,1,1,1,1,1,1,1,6,"Sidi massa",53,"M",1,NA,80,3,NA,"1_FAM","FAMALL",7,"Does not apply",7,7,"YES",10,0,6,0,0,15,2,1,"Royal",NA,NA,NA,NA,NA,NA,NA,100,"NO",NA,0,100,0,1,2,1,"D","DW","NO",NA,NA,NA,2,2,"3",2,"281_T"
